   5.0000000e-01   8.8764045e-01   4.3809524e-01   6.6666667e-01   1.6275862e-01   2.0614035e-01   1.3114754e-01   7.1428571e-01
   0.0000000e+00   6.4719101e-01   6.2857143e-01   0.0000000e+00   2.5689655e-01   1.7543860e-01   1.7357763e-01   8.0357143e-01
   1.0000000e+00   7.7303371e-01   4.0000000e-01   3.3333333e-01   9.3448276e-02   2.4122807e-01   3.2979749e-01   8.0357143e-01
   0.0000000e+00   2.7640449e-01   4.5714286e-01   6.6666667e-01   2.2068966e-01   3.9912281e-01   4.5323047e-01   4.2857143e-01
   1.0000000e+00   6.6292135e-01   3.4285714e-01   0.0000000e+00   1.4206897e-01   1.0526316e-01   2.6422372e-01   7.6785714e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9035088e-01   2.6904532e-01   5.5357143e-01
   0.0000000e+00   4.9662921e-01   5.5238095e-01   0.0000000e+00   2.8896552e-01   2.5438596e-01   3.0568949e-01   6.9642857e-01
   0.0000000e+00   5.7528090e-01   5.9047619e-01   0.0000000e+00   2.3000000e-01   2.1491228e-01   1.8707811e-01   8.3928571e-01
   0.0000000e+00   4.9438202e-01   4.7619048e-01   3.3333333e-01   3.8827586e-01   3.1578947e-01   2.7000964e-01   6.7857143e-01
   0.0000000e+00   5.9325843e-01   4.9523810e-01   3.3333333e-01   4.5551724e-01   2.2807018e-01   1.8129219e-01   5.5357143e-01
   1.0000000e+00   4.5617978e-01   4.0000000e-01   6.6666667e-01   1.3586207e-01   3.0701754e-01   2.4975892e-01   6.6071429e-01
   0.0000000e+00   3.1685393e-01   5.5238095e-01   6.6666667e-01   3.2724138e-01   3.5964912e-01   5.0241080e-01   6.2500000e-01
   0.0000000e+00   1.7415730e-01   4.2857143e-01   6.6666667e-01   2.3362069e-01   2.6754386e-01   8.2931533e-02   6.0714286e-01
   5.0000000e-01   8.7640449e-01   6.2857143e-01   0.0000000e+00   3.2206897e-01   2.2368421e-01   1.2632594e-01   6.6071429e-01
   0.0000000e+00   4.5393258e-01   5.7142857e-01   3.3333333e-01   3.0137931e-01   2.2368421e-01   1.7261331e-01   7.8571429e-01
   0.0000000e+00   3.1910112e-01   3.4285714e-01   6.6666667e-01   4.0068966e-01   3.9035088e-01   7.2613308e-01   6.0714286e-01
   0.0000000e+00   4.9662921e-01   5.5238095e-01   0.0000000e+00   3.3034483e-01   1.9298246e-01   1.2921890e-01   7.5000000e-01
   5.0000000e-01   7.6853933e-01   3.8095238e-01   6.6666667e-01   2.6931034e-01   2.3684211e-01   1.8707811e-01   8.7500000e-01
   0.0000000e+00   5.1910112e-01   5.9047619e-01   3.3333333e-01   6.8103448e-01   2.0175439e-01   2.1215043e-01   8.3928571e-01
   1.0000000e+00   5.5056180e-01   3.6190476e-01   0.0000000e+00   1.2137931e-01   1.9298246e-01   1.3500482e-01   6.7857143e-01
   1.0000000e+00   6.5393258e-01   4.9523810e-01   6.6666667e-01   9.9655172e-02   2.5438596e-01   8.2931533e-02   8.3928571e-01
   1.0000000e+00   6.7696629e-01   3.0952381e-01   6.6666667e-01   2.7887931e-01   3.5526316e-01   2.4686596e-01   6.0714286e-01
   5.0000000e-01   4.1123596e-01   4.0000000e-01   6.6666667e-01   3.3965517e-01   5.2631579e-01   7.1648987e-01   6.7857143e-01
   0.0000000e+00   3.4382022e-01   3.6190476e-01   6.6666667e-01   1.4724138e-01   2.1052632e-01   6.2680810e-02   7.5000000e-01
   0.0000000e+00   5.6404494e-01   5.5238095e-01   0.0000000e+00   1.9172414e-01   2.4122807e-01   1.7550627e-01   7.6785714e-01
   0.0000000e+00   1.2808989e-01   4.1904762e-01   6.6666667e-01   9.7586207e-02   5.3947368e-01   3.0279653e-01   2.6785714e-01
   5.0000000e-01   0.0000000e+00   0.0000000e+00   6.6666667e-01   0.0000000e+00   5.5263158e-01   2.9990357e-01   3.9285714e-01
   1.0000000e+00   5.2808989e-01   5.4285714e-01   0.0000000e+00   3.5517241e-01   2.8508772e-01   4.1465767e-01   5.5357143e-01
   0.0000000e+00   1.3033708e-01   5.9047619e-01   6.6666667e-01   4.0896552e-01   3.3771930e-01   6.9141755e-01   5.8928571e-01
   0.0000000e+00   1.9775281e-01   4.0000000e-01   6.6666667e-01   2.0000000e-01   3.5526316e-01   3.6354870e-01   4.8214286e-01
   1.0000000e+00   4.7415730e-01   3.4285714e-01   0.0000000e+00   1.9586207e-01   2.1491228e-01   1.6489875e-01   6.7857143e-01
   5.0000000e-01   6.3370787e-01   5.5238095e-01   0.0000000e+00   2.0620690e-01   2.7192982e-01   8.0038573e-02   7.1428571e-01
   1.0000000e+00   3.9101124e-01   4.7619048e-01   6.6666667e-01   3.4482759e-01   3.5526316e-01   5.9980714e-01   6.0714286e-01
   0.0000000e+00   5.2808989e-01   6.2857143e-01   6.6666667e-01   5.4965517e-01   2.0614035e-01   2.2179364e-01   6.2500000e-01
   0.0000000e+00   1.3932584e-01   4.7619048e-01   6.6666667e-01   3.0137931e-01   3.8157895e-01   6.1716490e-01   6.0714286e-01
   0.0000000e+00   3.6179775e-01   5.3333333e-01   6.6666667e-01   3.2413793e-01   2.2807018e-01   1.6104147e-01   6.7857143e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.6666667e-01   0.0000000e+00   3.8157895e-01   2.2565092e-01   6.2500000e-01
   0.0000000e+00   4.8689139e-02   4.4444444e-01   6.6666667e-01   2.7931034e-01   3.8157895e-01   1.4271938e-01   6.0714286e-01
   0.0000000e+00   3.0337079e-01   5.5238095e-01   6.6666667e-01   5.1655172e-01   4.3421053e-01   6.2295082e-01   5.7142857e-01
   0.0000000e+00   1.2808989e-01   2.6666667e-01   6.6666667e-01   1.6068966e-01   2.1929825e-01   7.2324012e-02   5.3571429e-01
   0.0000000e+00   4.4269663e-01   3.6190476e-01   0.0000000e+00   1.4724138e-01   2.5877193e-01   8.9681774e-02   7.3214286e-01
   1.0000000e+00   6.8539326e-01   3.4285714e-01   6.6666667e-01   1.8965517e-01   2.4561404e-01   1.9286403e-01   4.8214286e-01
   0.0000000e+00   1.0112360e-01   5.7142857e-01   6.6666667e-01   4.0172414e-01   2.2368421e-01   6.2680810e-02   5.5357143e-01
   0.0000000e+00   6.8988764e-01   5.9047619e-01   0.0000000e+00   3.8620690e-01   2.3245614e-01   9.5467695e-02   7.6785714e-01
   0.0000000e+00   1.8651685e-01   4.7619048e-01   6.6666667e-01   2.2172414e-01   4.4298246e-01   4.6287367e-01   4.2857143e-01
   5.0000000e-01   6.9438202e-01   4.1904762e-01   0.0000000e+00   1.9689655e-01   2.3245614e-01   9.0646095e-02   7.6785714e-01
   1.0000000e+00   6.8988764e-01   2.4761905e-01   0.0000000e+00   1.5758621e-01   2.2807018e-01   1.8322083e-01   5.5357143e-01
   0.0000000e+00   3.6853933e-01   6.8571429e-01   0.0000000e+00   4.3689655e-01   4.3859649e-01   8.6595950e-01   5.8928571e-01
   0.0000000e+00   4.8764045e-01   4.0000000e-01   3.3333333e-01   2.7448276e-01   2.3245614e-01   2.0636451e-01   7.8571429e-01
   0.0000000e+00   9.2134831e-02   2.8571429e-01   0.0000000e+00   1.5034483e-01   5.6140351e-01   3.1243973e-01   3.7500000e-01
   0.0000000e+00   4.3595506e-01   7.4285714e-01   0.0000000e+00   6.6137931e-01   2.7192982e-01   4.8505304e-01   6.0714286e-01
   1.0000000e+00   5.1460674e-01   5.1428571e-01   6.6666667e-01   2.8689655e-01   6.0087719e-01   6.7309547e-01   4.8214286e-01
   5.0000000e-01   2.8314607e-01   6.4761905e-01   6.6666667e-01   3.7379310e-01   3.8157895e-01   8.1292189e-01   4.8214286e-01
   0.0000000e+00   1.9775281e-01   7.2380952e-01   6.6666667e-01   3.6137931e-01   2.9824561e-01   2.5940212e-01   4.6428571e-01
   0.0000000e+00   5.2134831e-01   5.9047619e-01   0.0000000e+00   2.9517241e-01   2.2368421e-01   4.7251688e-02   8.3928571e-01
   0.0000000e+00   3.7303371e-01   4.1904762e-01   0.0000000e+00   1.0689655e-01   2.2368421e-01   9.2574735e-02   7.8571429e-01
   0.0000000e+00   6.5842697e-01   6.4761905e-01   0.0000000e+00   3.2413793e-01   2.6315789e-01   3.6740598e-01   7.3214286e-01
   5.0000000e-01   8.3370787e-01   3.8095238e-01   3.3333333e-01   2.1965517e-01   2.4122807e-01   1.3789778e-01   6.7857143e-01
   5.0000000e-01   3.8202247e-01   4.1904762e-01   0.0000000e+00   2.8172414e-01   3.2456140e-01   4.0308582e-01   6.0714286e-01
   5.0000000e-01   7.9325843e-01   4.7619048e-01   3.3333333e-01   1.1620690e-01   3.2017544e-01   1.6007715e-01   8.0357143e-01
   1.0000000e+00   4.9887640e-01   4.5714286e-01   6.6666667e-01   1.2655172e-01   2.7192982e-01   1.3500482e-01   6.4285714e-01
   1.0000000e+00   4.7191011e-01   5.1428571e-01   3.3333333e-01   3.1482759e-01   2.3684211e-01   2.6904532e-01   7.3214286e-01
   0.0000000e+00   2.7191011e-01   4.7619048e-01   6.6666667e-01   3.2931034e-01   5.1315789e-01   6.2198650e-01   5.0000000e-01
   1.0000000e+00   5.3483146e-01   2.8571429e-01   0.0000000e+00   9.3448276e-02   1.7105263e-01   2.6229508e-01   7.1428571e-01
   1.0000000e+00   5.9101124e-01   4.9523810e-01   0.0000000e+00   2.3931034e-01   2.0175439e-01   1.7647059e-01   6.6071429e-01
   1.0000000e+00   4.9887640e-01   4.9523810e-01   0.0000000e+00   2.4137931e-01   2.1052632e-01   1.5814851e-01   7.1428571e-01
   0.0000000e+00   6.6067416e-01   8.0000000e-01   0.0000000e+00   6.1586207e-01   1.9298246e-01   4.3394407e-02   8.0357143e-01
   0.0000000e+00   2.2696629e-01   5.5238095e-01   6.6666667e-01   2.2896552e-01   2.1929825e-01   1.0800386e-01   6.0714286e-01
   5.0000000e-01   4.6966292e-01   4.5714286e-01   0.0000000e+00   2.7965517e-01   2.0614035e-01   2.5072324e-01   7.1428571e-01
   5.0000000e-01   7.8426966e-01   4.0000000e-01   0.0000000e+00   4.1931034e-01   2.2807018e-01   2.9893925e-01   7.1428571e-01
   0.0000000e+00   1.6292135e-01   5.2380952e-01   6.6666667e-01   4.6120690e-01   2.1491228e-01   1.0896818e-01   5.8928571e-01
   0.0000000e+00   4.0674157e-01   6.8571429e-01   3.3333333e-01   4.5448276e-01   2.1052632e-01   1.7839923e-01   6.7857143e-01
   0.0000000e+00   3.5280899e-01   1.9047619e-01   6.6666667e-01   1.1931034e-01   2.6754386e-01   2.1600771e-01   4.8214286e-01
   0.0000000e+00   1.2808989e-01   2.2857143e-01   6.6666667e-01   1.7310345e-01   3.3333333e-01   1.9286403e-01   5.7142857e-01
   5.0000000e-01   3.3483146e-01   3.2380952e-01   6.6666667e-01   1.7413793e-01   2.7631579e-01   2.5168756e-01   6.7857143e-01
   5.0000000e-01   2.4494382e-01   3.8095238e-01   3.3333333e-01   2.1551724e-01   2.4561404e-01   1.3307618e-01   7.6785714e-01
   0.0000000e+00   4.1123596e-01   4.1904762e-01   3.3333333e-01   2.0310345e-01   2.7192982e-01   1.3114754e-01   7.5000000e-01
   5.0000000e-01   3.1235955e-01   5.3333333e-01   0.0000000e+00   2.9620690e-01   4.7807018e-01   5.2073288e-01   4.6428571e-01
   1.0000000e+00   5.9101124e-01   2.6666667e-01   0.0000000e+00   3.0034483e-01   2.5438596e-01   3.3751205e-01   6.7857143e-01
   0.0000000e+00   2.2247191e-01   3.4285714e-01   6.6666667e-01   3.6758621e-01   3.5526316e-01   5.7569913e-01   5.7142857e-01
   0.0000000e+00   9.8876404e-02   2.6666667e-01   6.6666667e-01   2.2896552e-01   3.7280702e-01   1.7454195e-01   6.0714286e-01
   5.0000000e-01   5.2808989e-01   5.3333333e-01   0.0000000e+00   1.9586207e-01   2.8070175e-01   2.0154291e-01   6.7857143e-01
   5.0000000e-01   4.4719101e-01   5.3333333e-01   0.0000000e+00   2.1344828e-01   2.3684211e-01   6.3645130e-02   6.9642857e-01
   0.0000000e+00   1.1797753e-01   2.6190476e-01   6.6666667e-01   2.1293103e-01   2.5877193e-01   2.5072324e-02   4.8214286e-01
   0.0000000e+00   2.0561798e-01   3.8095238e-01   6.6666667e-01   1.7000000e-01   3.4649123e-01   2.4590164e-01   5.3571429e-01
   1.0000000e+00   4.2696629e-01   3.2380952e-01   6.6666667e-01   2.0103448e-01   2.3245614e-01   2.2275796e-01   7.1428571e-01
   0.0000000e+00   4.5393258e-01   3.6190476e-01   6.6666667e-01   2.8586207e-01   3.4649123e-01   2.3625844e-01   6.2500000e-01
   0.0000000e+00   2.4719101e-01   5.7142857e-01   6.6666667e-01   2.5068966e-01   5.2631579e-01   6.4320154e-01   5.8928571e-01
   0.0000000e+00   1.4606742e-01   8.1904762e-01   6.6666667e-01   2.1655172e-01   2.9824561e-01   2.2950820e-01   6.9642857e-01
   0.0000000e+00   5.5955056e-01   7.0476190e-01   3.3333333e-01   3.6655172e-01   1.7982456e-01   1.5236258e-01   8.3928571e-01
   0.0000000e+00   2.8089888e-01   3.4285714e-01   6.6666667e-01   3.0448276e-01   2.9824561e-01   2.4493732e-01   5.8928571e-01
   0.0000000e+00   1.5955056e-01   4.5714286e-01   6.6666667e-01   1.7620690e-01   3.2017544e-01   1.8225651e-01   5.5357143e-01
   0.0000000e+00   2.2471910e-01   3.6190476e-01   6.6666667e-01   3.6344828e-01   2.8070175e-01   2.4590164e-01   6.4285714e-01
   0.0000000e+00   4.8089888e-01   3.4285714e-01   6.6666667e-01   3.7379310e-01   2.4122807e-01   4.0501446e-01   6.7857143e-01
   5.0000000e-01   3.8651685e-01   5.3333333e-01   6.6666667e-01   1.6172414e-01   1.9736842e-01   8.3895853e-02   7.6785714e-01
   0.0000000e+00   5.5280899e-01   5.5238095e-01   0.0000000e+00   3.3448276e-02   2.0614035e-01   8.6788814e-02   6.9642857e-01
   0.0000000e+00   3.3426966e-01   4.7619048e-01   6.6666667e-01   1.4568966e-01   4.5614035e-01   3.2594021e-01   5.7142857e-01
   0.0000000e+00   4.5393258e-01   3.8095238e-01   3.3333333e-01   4.4931034e-01   0.0000000e+00   0.0000000e+00   7.6785714e-01
   5.0000000e-01   5.3483146e-01   7.4285714e-01   3.3333333e-01   2.0413793e-01   2.5000000e-01   9.5467695e-02   7.1428571e-01
   5.0000000e-01   5.9325843e-01   3.6190476e-01   0.0000000e+00   2.9000000e-01   2.5877193e-01   1.2150434e-01   7.5000000e-01
   5.0000000e-01   2.4269663e-01   4.5714286e-01   6.6666667e-01   2.1448276e-01   3.3771930e-01   3.2208293e-01   7.1428571e-01
   0.0000000e+00   1.0561798e-01   5.7142857e-01   6.6666667e-01   2.1862069e-01   2.8070175e-01   2.0057859e-01   6.9642857e-01
   0.0000000e+00   3.4831461e-01   4.9523810e-01   6.6666667e-01   2.9103448e-01   2.1052632e-01   9.6432015e-02   8.0357143e-01
   0.0000000e+00   2.0674157e-01   3.4285714e-01   0.0000000e+00   2.4448276e-01   2.1929825e-01   7.6181292e-02   8.3928571e-01
   0.0000000e+00   8.9887640e-02   2.8571429e-01   6.6666667e-01   1.5862069e-01   3.0701754e-01   1.5332690e-01   5.8928571e-01
   0.0000000e+00   5.5280899e-01   3.4285714e-01   3.3333333e-01   1.3896552e-01   2.0614035e-01   3.6644166e-02   8.3928571e-01
   0.0000000e+00   1.1685393e-01   6.4761905e-01   6.6666667e-01   1.9172414e-01   2.4561404e-01   1.7647059e-01   5.5357143e-01
   0.0000000e+00   4.2471910e-01   3.6190476e-01   0.0000000e+00   1.7103448e-01   2.2368421e-01   9.6432015e-02   7.6785714e-01
   0.0000000e+00   2.0000000e-01   8.0000000e-01   6.6666667e-01   4.9275862e-01   2.2807018e-01   1.6200579e-01   7.8571429e-01
   0.0000000e+00   9.8876404e-02   5.9047619e-01   6.6666667e-01   4.3586207e-01   3.3771930e-01   3.4329797e-01   5.5357143e-01
   0.0000000e+00   1.3932584e-01   5.7142857e-01   6.6666667e-01   2.2586207e-01   3.1140351e-01   7.7145612e-02   5.7142857e-01
   5.0000000e-01   4.9438202e-01   4.0000000e-01   3.3333333e-01   3.5724138e-01   2.4561404e-01   1.5429122e-01   7.5000000e-01
   0.0000000e+00   1.5730337e-01   4.1904762e-01   6.6666667e-01   2.7137931e-01   4.3421053e-01   5.1398264e-01   5.1785714e-01
   5.0000000e-01   2.1573034e-01   3.0476190e-01   0.0000000e+00   1.0689655e-01   3.7719298e-01   2.0829315e-01   4.8214286e-01
   0.0000000e+00   7.8651685e-02   3.8095238e-01   6.6666667e-01   3.0344828e-01   2.5000000e-01   7.3288332e-02   6.7857143e-01
   0.0000000e+00   2.2471910e-01   4.0000000e-01   6.6666667e-01   3.7172414e-01   2.5877193e-01   3.3461909e-01   6.2500000e-01
   5.0000000e-01   2.6966292e-01   3.4285714e-01   6.6666667e-01   1.8551724e-01   3.9912281e-01   3.7126326e-01   5.5357143e-01
   5.0000000e-01   6.0674157e-01   3.4285714e-01   0.0000000e+00   1.5241379e-01   2.3684211e-01   2.3432980e-01   8.0357143e-01
   0.0000000e+00   1.2808989e-01   4.3809524e-01   6.6666667e-01   1.4724138e-01   3.3333333e-01   1.6779171e-01   4.6428571e-01
   0.0000000e+00   5.6853933e-01   5.9047619e-01   0.0000000e+00   3.6862069e-01   2.0614035e-01   1.4464802e-01   8.0357143e-01
   5.0000000e-01   4.7865169e-01   4.0000000e-01   6.6666667e-01   1.9172414e-01   4.9122807e-01   4.7348120e-01   6.7857143e-01
   0.0000000e+00   4.0449438e-01   3.4285714e-01   3.3333333e-01   2.6827586e-01   2.2368421e-01   1.1957570e-01   8.0357143e-01
   0.0000000e+00   2.2247191e-01   4.1904762e-01   6.6666667e-01   1.9068966e-01   4.2105263e-01   2.8736741e-01   5.5357143e-01
   0.0000000e+00   9.8314607e-02   2.8571429e-01   0.0000000e+00   1.3146552e-01   5.0438596e-01   1.1764706e-01   5.7142857e-01
   1.0000000e+00   5.0112360e-01   2.0952381e-01   3.3333333e-01   9.7586207e-02   2.2807018e-01   1.1861138e-01   7.3214286e-01
   1.0000000e+00   0.0000000e+00   0.0000000e+00   3.3333333e-01   0.0000000e+00   3.0701754e-01   2.3143684e-01   7.1428571e-01
   1.0000000e+00   4.9213483e-01   3.2380952e-01   6.6666667e-01   2.5793103e-01   2.1929825e-01   1.7743491e-01   5.8928571e-01
   0.0000000e+00   3.8764045e-01   6.1904762e-01   3.3333333e-01   8.8275862e-01   2.4122807e-01   2.9122469e-01   6.7857143e-01
   0.0000000e+00   1.5730337e-01   3.0476190e-01   6.6666667e-01   2.1137931e-01   3.0701754e-01   3.5101254e-01   4.6428571e-01
   0.0000000e+00   2.3595506e-01   4.3809524e-01   6.6666667e-01   2.3931034e-01   3.6403509e-01   3.6837030e-01   5.8928571e-01
   5.0000000e-01   7.2584270e-01   3.8095238e-01   0.0000000e+00   2.4448276e-01   2.0175439e-01   1.8418515e-01   7.1428571e-01
   0.0000000e+00   8.5393258e-02   3.6190476e-01   6.6666667e-01   1.7724138e-01   3.4210526e-01   2.4686596e-01   4.6428571e-01
   0.0000000e+00   6.1797753e-02   0.0000000e+00   6.6666667e-01   2.1551724e-02   0.0000000e+00   0.0000000e+00   3.0357143e-01
   5.0000000e-01   5.3707865e-01   2.8571429e-01   6.6666667e-01   1.9275862e-01   2.0175439e-01   2.0636451e-01   6.7857143e-01
   5.0000000e-01   6.8089888e-01   3.0476190e-01   0.0000000e+00   1.5551724e-01   2.0614035e-01   1.0511090e-01   8.3928571e-01
   0.0000000e+00   2.3820225e-01   3.6190476e-01   6.6666667e-01   1.6793103e-01   2.5438596e-01   2.0925747e-01   2.8571429e-01
   5.0000000e-01   5.5505618e-01   3.8095238e-01   6.6666667e-01   1.8448276e-01   3.0263158e-01   1.9768563e-01   6.0714286e-01
   0.0000000e+00   2.0000000e-01   3.8095238e-01   6.6666667e-01   3.4275862e-01   3.8596491e-01   6.0366442e-01   6.0714286e-01
   5.0000000e-01   1.5505618e-01   2.2857143e-01   3.3333333e-01   5.8275862e-02   4.2543860e-01   1.1475410e-01   4.6428571e-01
   5.0000000e-01   4.2696629e-01   4.0000000e-01   6.6666667e-01   5.4448276e-01   2.2368421e-01   4.8505304e-01   7.5000000e-01
   1.0000000e+00   3.7752809e-01   3.0476190e-01   3.3333333e-01   2.5896552e-01   3.2894737e-01   4.2140791e-01   6.4285714e-01
   1.0000000e+00   6.6292135e-01   3.2380952e-01   6.6666667e-01   2.5379310e-01   2.6315789e-01   1.3886210e-01   6.7857143e-01
   5.0000000e-01   2.8988764e-01   3.0476190e-01   0.0000000e+00   1.5137931e-01   1.8421053e-01   1.7357763e-01   7.5000000e-01
   0.0000000e+00   3.2584270e-01   3.0476190e-01   6.6666667e-01   2.0724138e-01   2.2368421e-01   2.1986500e-01   6.4285714e-01
   0.0000000e+00   8.5393258e-02   2.4761905e-01   6.6666667e-01   1.4620690e-01   5.3508772e-01   1.9093539e-01   6.0714286e-01
   0.0000000e+00   1.0561798e-01   2.8571429e-01   6.6666667e-01   1.3586207e-01   3.3333333e-01   1.7550627e-01   5.8928571e-01
   0.0000000e+00   1.5955056e-01   3.6190476e-01   6.6666667e-01   2.0310345e-01   4.2982456e-01   4.8216008e-01   5.7142857e-01
   0.0000000e+00   8.0898876e-02   1.5238095e-01   6.6666667e-01   8.3103448e-02   3.4210526e-01   1.9672131e-01   5.3571429e-01
   0.0000000e+00   1.3483146e-01   3.6190476e-01   0.0000000e+00   1.3275862e-01   2.2368421e-01   1.2150434e-01   7.5000000e-01
   0.0000000e+00   1.6404494e-01   4.9523810e-01   6.6666667e-01   3.4068966e-01   3.2456140e-01   3.2401157e-01   6.0714286e-01
   5.0000000e-01   3.3033708e-01   3.4285714e-01   0.0000000e+00   3.1172414e-01   3.2456140e-01   2.9508197e-01   5.7142857e-01
   1.0000000e+00   3.6629213e-01   2.2857143e-01   6.6666667e-01   5.4137931e-02   3.4649123e-01   1.7164899e-01   4.8214286e-01
   5.0000000e-01   4.8089888e-01   3.2380952e-01   3.3333333e-01   2.3206897e-01   3.5087719e-01   2.4204436e-01   6.0714286e-01
   5.0000000e-01   3.2359551e-01   1.7142857e-01   6.6666667e-01   1.0793103e-01   3.6403509e-01   1.9575699e-01   3.7500000e-01
   5.0000000e-01   4.6966292e-01   4.1904762e-01   3.3333333e-01   3.1793103e-01   2.1491228e-01   2.9122469e-01   7.1428571e-01
   0.0000000e+00   6.2921348e-02   3.0476190e-01   6.6666667e-01   1.6379310e-01   4.3421053e-01   3.6547734e-01   4.2857143e-01
   1.0000000e+00   4.3820225e-01   1.7142857e-01   0.0000000e+00   1.3586207e-01   2.0614035e-01   1.0028930e-01   5.7142857e-01
   0.0000000e+00   1.3707865e-01   2.6666667e-01   6.6666667e-01   9.3448276e-02   4.8684211e-01   1.9768563e-01   5.0000000e-01
   0.0000000e+00   4.3370787e-01   4.1904762e-01   6.6666667e-01   1.9068966e-01   2.1929825e-01   1.3886210e-01   7.1428571e-01
   1.0000000e+00   4.3146067e-01   2.8571429e-01   6.6666667e-01   2.0931034e-01   4.2105263e-01   4.6287367e-01   6.0714286e-01
   0.0000000e+00   2.6741573e-01   3.6190476e-01   6.6666667e-01   1.9689655e-01   3.8157895e-01   3.6258438e-01   6.7857143e-01
   1.0000000e+00   3.6179775e-01   2.8571429e-01   0.0000000e+00   2.1137931e-01   3.7280702e-01   5.1108968e-01   6.0714286e-01
   1.0000000e+00   3.7078652e-01   4.5714286e-01   3.3333333e-01   5.2689655e-01   2.0175439e-01   3.1147541e-01   7.5000000e-01
   5.0000000e-01   4.4044944e-01   3.0476190e-01   6.6666667e-01   1.6275862e-01   1.8859649e-01   1.4850530e-01   6.7857143e-01
   0.0000000e+00   4.2696629e-01   3.8095238e-01   0.0000000e+00   2.6413793e-01   2.2368421e-01   8.0038573e-02   8.3928571e-01
   0.0000000e+00   3.8876404e-01   5.5238095e-01   3.3333333e-01   4.2862069e-01   2.9385965e-01   3.4715526e-01   6.0714286e-01
   5.0000000e-01   5.4831461e-01   3.6190476e-01   0.0000000e+00   2.0827586e-01   1.9298246e-01   1.6489875e-01   7.5000000e-01
   0.0000000e+00   7.1910112e-02   4.1904762e-01   6.6666667e-01   2.4034483e-01   2.6754386e-01   1.9961427e-01   6.4285714e-01
   0.0000000e+00   7.1910112e-02   3.8095238e-01   6.6666667e-01   1.6275862e-01   1.7982456e-01   1.6586307e-01   5.8928571e-01
   0.0000000e+00   1.4157303e-01   3.0476190e-01   6.6666667e-01   2.1551724e-01   2.5877193e-01   2.3915140e-01   6.0714286e-01
   0.0000000e+00   2.2471910e-01   7.6190476e-01   6.6666667e-01   1.8448276e-01   3.8596491e-01   3.0858245e-02   6.9642857e-01
   5.0000000e-01   3.4382022e-01   2.6666667e-01   3.3333333e-01   2.8482759e-01   2.1491228e-01   1.0028930e-01   7.5000000e-01
   5.0000000e-01   2.6966292e-01   3.4285714e-01   0.0000000e+00   2.7862069e-01   1.7982456e-01   2.3915140e-01   3.7500000e-01
   5.0000000e-01   9.3632959e-02   1.5873016e-01   0.0000000e+00   9.8275862e-02   4.3421053e-01   1.7357763e-02   2.3214286e-01
   5.0000000e-01   5.3932584e-01   4.1904762e-01   0.0000000e+00   3.5413793e-01   2.9385965e-01   1.7647059e-01   6.7857143e-01
